Administrative,Informational,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Customer Name,City,State,Email,Weekend,total_duration,Revenue
0,0,1,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,Allen Burke,Joshualand,Florida,allen.burke@gmail.com,FALSE,0,Non-Buyers
0,0,48,0.000472813,0.026312057,13.18501,0,Dec,2,2,4,5,Returning_Visitor,Melissa Nelson,Curtiston,California,melissa.nelson@gmail.com,FALSE,755.175,Buyers
0,0,7,0,0.008333333,45.9675105,0,Dec,3,2,4,2,New_Visitor,Amber Cisneros,Barrettfurt,South Dakota,amber.cisneros@gmail.com,TRUE,491.5833333,Buyers
12,14,85,0.000934579,0.009959744,34.45943549,0,Nov,3,2,1,2,Returning_Visitor,Joseph Gates,Jenniferburgh,Massachusetts,joseph.gates@gmail.com,TRUE,4737.4123,Non-Buyers
0,0,50,0,0.001360544,53.22881633,0,May,4,1,3,2,New_Visitor,Kelly Gutierrez,Christianside,Virginia,kelly.gutierrez@gmail.com,TRUE,2617.233333,Buyers
0,0,5,0.04,0.073333333,0,0,May,3,2,1,3,Returning_Visitor,Jeffrey Thompson,Riverachester,Kansas,jeffrey.thompson@gmail.com,FALSE,162.5,Non-Buyers
0,0,49,0,0.00952381,0,0,Mar,2,2,1,1,Returning_Visitor,Danny Ayala,New Maureenside,Tennessee,danny.ayala@gmail.com,FALSE,2612.357143,Non-Buyers
0,0,22,0.009090909,0.057662338,0,0,Mar,1,1,5,2,Returning_Visitor,Michael Martin,North Tasha,Texas,michael.martin@gmail.com,TRUE,354.3333333,Non-Buyers
0,0,26,0.005128205,0.035897436,0,0,Dec,2,5,5,2,Returning_Visitor,Matthew Suarez,Crosston,Colorado,matthew.suarez@gmail.com,TRUE,2107.258333,Non-Buyers
1,3,1,0,0.04,0,0,Nov,1,1,1,5,New_Visitor,Thomas Stephens,Jordanfurt,Georgia,thomas.stephens@gmail.com,FALSE,54.5,Buyers
0,0,16,0.0125,0.034375,5.903402354316805,0,May,1,1,2,4,Returning_Visitor,Kathleen Williams,Daniellebury,Oregon,kathleen.williams@gmail.com,FALSE,838.1666667,Non-Buyers
1,0,100,0,0.000505051,0,0,Dec,2,2,3,2,New_Visitor,Casey Burgess,West Kimberly,New Hampshire,casey.burgess@gmail.com,FALSE,1970.649084,Non-Buyers
7,1,221,0.011148992,0.021904109,1.582473154,0,Nov,2,5,1,2,Returning_Visitor,Isaac Sharp,Smithberg,Wisconsin,isaac.sharp@gmail.com,TRUE,11590.35838,Buyers
0,1,19,0.021052632,0.052631579,11.38642105,0,May,4,1,5,4,Returning_Visitor,Veronica Brown,Smithside,Mississippi,veronica.brown@gmail.com,TRUE,1148.266667,Buyers
3,0,11,0,0.02,0,0,Jun,2,2,2,1,New_Visitor,Loretta Craig,New Kristen,Michigan,loretta.craig@gmail.com,FALSE,241.3333333,Non-Buyers
0,0,11,0.036363636,0.040909091,27.31510469,0,Oct,3,2,1,1,Returning_Visitor,Jerry Bell,North Jason,Georgia,jerry.bell@gmail.com,TRUE,192.45,Buyers
1,0,13,0.013333333,0.020784314,26.12015415,0,Mar,2,2,3,2,Returning_Visitor,Alexander Ryan,Lake Carolyn,Hawaii,alexander.ryan@gmail.com,TRUE,550.5714286,Buyers
0,0,6,0.066666667,0.1,0,0,Mar,3,2,5,5,Returning_Visitor,Nicole Kim,South Andreastad,Illinois,nicole.kim@gmail.com,FALSE,330,Non-Buyers
7,0,145,0.002666667,0.008978355,2.042762326,0,Aug,2,2,1,1,Returning_Visitor,James Weiss,North Dawn,Arizona,james.weiss@gmail.com,FALSE,5243.777370999999,Buyers
1,0,7,0.083333333,0.108333333,0,0.6,May,1,1,2,4,Returning_Visitor,Sharon West,Daviston,Delaware,sharon.west@gmail.com,FALSE,37,Non-Buyers
3,0,54,0.003508772,0.010526316,70.33953705,0,Nov,2,5,1,3,Returning_Visitor,Christopher Rush,Port Pamelachester,Idaho,christopher.rush@gmail.com,FALSE,6014.916667,Buyers
4,9,64,0.008552632,0.024502924,0,0,Dec,2,2,4,2,Returning_Visitor,Anthony Ortiz,Ronaldborough,Illinois,anthony.ortiz@gmail.com,FALSE,4749.666667,Non-Buyers
5,2,15,0,0.02010582,0,0,May,2,2,5,4,Returning_Visitor,Melissa Hines,Lake Steven,California,melissa.hines@gmail.com,FALSE,209,Non-Buyers
0,0,12,0,0.008333333,0,0,May,2,5,5,1,Returning_Visitor,April Molina,East Lori,New York,april.molina@gmail.com,FALSE,197.5,Non-Buyers
0,0,7,0,0.011111111,0,0,May,2,2,2,5,Returning_Visitor,James Gordon,Spencerville,West Virginia,james.gordon@gmail.com,FALSE,176.3333333,Non-Buyers
15,0,60,0.005882353,0.011960784,0,0,Oct,4,2,1,3,Returning_Visitor,Marcus Rogers,North Danieltown,Massachusetts,marcus.rogers@gmail.com,FALSE,814.95,Non-Buyers
0,0,1,0.2,0.2,0,0,Aug,2,2,3,1,Returning_Visitor,Jesse Gonzalez,East Vickie,Alabama,jesse.gonzalez@gmail.com,FALSE,0,Non-Buyers
3,6,50,0.019393939,0.037838384,0,1,May,1,1,3,5,Returning_Visitor,Paul Robinson,South Juliestad,North Carolina,paul.robinson@gmail.com,TRUE,3067.6023806700005,Non-Buyers
3,0,10,0,0.015384615,0,0,Mar,3,2,5,3,Returning_Visitor,Andrew Keith,South Melanie,Oklahoma,andrew.keith@gmail.com,FALSE,470.1666667,Non-Buyers
0,0,14,0,0.016326531,0,0,Nov,2,2,1,5,Returning_Visitor,Krista Davis,Pamelabury,Florida,krista.davis@gmail.com,FALSE,599.5833333,Non-Buyers
0,2,89,0.013636364,0.030211039,0,0,Nov,1,1,1,2,Returning_Visitor,James Taylor,East Rachel,Virginia,james.taylor@gmail.com,TRUE,4233.647619,Buyers
0,0,15,0.013333333,0.046666667,20.13907622,0,Nov,2,2,3,1,Returning_Visitor,Cory Moreno,Sanchezshire,California,cory.moreno@gmail.com,FALSE,956.3333333,Non-Buyers
2,0,13,0,0.013333333,0,0,Mar,2,2,1,1,Returning_Visitor,Nicholas Lambert,Carlville,Alaska,nicholas.lambert@gmail.com,FALSE,201.5,Non-Buyers
3,0,7,0.0125,0.035,0,0,May,3,2,1,1,Returning_Visitor,Brian Hester,New Christopher,Minnesota,brian.hester@gmail.com,FALSE,341.25,Non-Buyers
2.321814608581723,0,1,0.2,0.2,5.903402354316805,1,Feb,1,1,1,3,Returning_Visitor,Mark Roth,Shafferland,Maryland,mark.roth@gmail.com,TRUE,0,Non-Buyers
0,0,7,0,0.028571429,0,0,May,2,4,1,5,Returning_Visitor,Anthony Burns,Port Jonathonburgh,Washington,anthony.burns@gmail.com,FALSE,384.5,Non-Buyers
10,0,11,0,0.002352941,0,0,Aug,2,2,1,2,New_Visitor,Robert Ayala,Danielstad,Kansas,robert.ayala@gmail.com,FALSE,241.5,Non-Buyers
0,0,57,0.008181818,0.017137357,12.360043,0,Nov,3,2,3,1,Returning_Visitor,Erin Hardy,Lake Jamesstad,Utah,erin.hardy@gmail.com,TRUE,2167.126924,Buyers
7,1,52,0.005310734,0.013192815,3.795661017,0,Mar,3,2,5,1,Returning_Visitor,Mark Suarez,South Sallyshire,Arkansas,mark.suarez@gmail.com,FALSE,2477.105555,Non-Buyers
1,0,12,0.011538462,0.026923077,0,0,Nov,2,2,4,5,Returning_Visitor,Connor Johnson,Kimberlyport,Montana,connor.johnson@gmail.com,FALSE,905.5,Non-Buyers
0,0,3,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,Jenna Harding,East William,Alaska,jenna.harding@gmail.com,FALSE,903,Non-Buyers
1,0,24,0,0.008695652,0,0,Dec,2,2,1,2,New_Visitor,Kathy Torres,South Randall,Alabama,kathy.torres@gmail.com,FALSE,1350.25,Non-Buyers
2.321814608581723,0,12,0,0.007692308,5.903402354316805,0,Mar,1,1,1,5,Returning_Visitor,Teresa Conley,Lake Heidi,Arizona,teresa.conley@gmail.com,FALSE,1423.5,Non-Buyers
4,0,3,0,0.025,0,0,Dec,1,1,2,5,New_Visitor,Brandon Brown,Jessicamouth,Delaware,brandon.brown@gmail.com,FALSE,201,Non-Buyers
4,0,34,0.005714286,0.019142857,16.12416,0,May,1,5,1,4,Returning_Visitor,Tara Allen,Ericaville,California,tara.allen@gmail.com,FALSE,1253.666667,Non-Buyers
0,0,1,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,Joseph Tran,South Jamesland,New York,joseph.tran@gmail.com,TRUE,0,Non-Buyers
1,0,37,0,0.009009009,13.82316952,0,Dec,2,2,1,1,Returning_Visitor,Melissa Lane,East Amyview,Maryland,melissa.lane@gmail.com,FALSE,1664.916667,Non-Buyers
2,0,16,0,0.0125,0,0,May,2,2,2,1,Returning_Visitor,David Andrews,Harperport,Indiana,david.andrews@gmail.com,TRUE,262.1,Non-Buyers
0,0,7,0.028571429,0.071428571,0,1,May,3,2,2,4,Returning_Visitor,Marisa Patel,Alanton,Wyoming,marisa.patel@gmail.com,TRUE,93.7,Non-Buyers
4,3,100,0.001923077,0.011603935,0,0,Dec,1,1,1,5,Returning_Visitor,Angela Santana,East Robertborough,Connecticut,angela.santana@gmail.com,FALSE,1356.611822,Non-Buyers
0,2,121,0.025170765,0.042322417,4.212415755,0,Jul,1,1,1,3,Returning_Visitor,Kathryn Salazar,West Jason,Texas,kathryn.salazar@gmail.com,FALSE,3481.890657,Non-Buyers
9,1,51,0.011259259,0.032132434,0,0.8,May,2,2,5,5,Returning_Visitor,Phyllis Harrison,Rachaelland,Oklahoma,phyllis.harrison@gmail.com,FALSE,2018.9871652900001,Non-Buyers
2,0,43,0,0.01468254,41.53706414,0,Nov,3,2,5,2,Returning_Visitor,James Lopez,Port Karen,North Dakota,james.lopez@gmail.com,FALSE,1315.676407,Non-Buyers
0,0,18,0.05,0.066666667,1.718218835,0,Aug,3,2,5,5,Returning_Visitor,Daniel Crane,North Timothyborough,Idaho,daniel.crane@gmail.com,FALSE,476.1777778,Non-Buyers
0,0,3,0.066666667,0.133333333,0,1,May,3,2,3,3,Returning_Visitor,Belinda Smith,East Jacobton,Virginia,belinda.smith@gmail.com,TRUE,25,Non-Buyers
0,0,14,0,0.019047619,0,0,Dec,2,2,2,3,Returning_Visitor,Kathy Brown,Kristopherville,Maryland,kathy.brown@gmail.com,FALSE,416.6666667,Non-Buyers
0,0,3,0.066666667,0.088888889,0,0,Nov,1,1,3,2,Returning_Visitor,Brian Morris,Port Cynthiabury,New Jersey,brian.morris@gmail.com,TRUE,53,Non-Buyers
0,0,8,0,0.00952381,0,0,Nov,2,2,5,2,New_Visitor,Michelle Ferguson,Kingchester,Indiana,michelle.ferguson@gmail.com,FALSE,247.5,Buyers
7,0,66,0.000925926,0.009652076,2.208494444,0,May,2,2,1,1,Returning_Visitor,Crystal Martin,Clarkbury,Georgia,crystal.martin@gmail.com,FALSE,2856.683333,Non-Buyers
3,0,29,0.026075269,0.047324629,0,0,Sep,2,2,3,1,Returning_Visitor,Bryan Alexander,Silvaland,Maine,bryan.alexander@gmail.com,FALSE,2138.426667,Non-Buyers
0,0,1,0.2,0.2,0,0,Dec,8,5,5,5,Other,Rebecca Torres,Hectorport,North Dakota,rebecca.torres@gmail.com,FALSE,0,Non-Buyers
4,2,67,0.014414414,0.025810811,6.094324324,0,May,3,2,2,4,Returning_Visitor,Sean Schultz,Stevenborough,Louisiana,sean.schultz@gmail.com,FALSE,1420.054257,Buyers
0,0,103,0.029901961,0.044501535,0,0.8,May,3,2,1,5,Returning_Visitor,Melinda Davis,Bryanport,Wisconsin,melinda.davis@gmail.com,FALSE,1934.992857,Non-Buyers
3,0,10,0,0.015277778,0,0,Sep,1,1,1,2,Returning_Visitor,Debra Fisher,Jonesport,Virginia,debra.fisher@gmail.com,FALSE,389.9333333,Non-Buyers
0,0,8,0.025,0.075,0,0,Nov,2,2,5,2,Returning_Visitor,Angel Bolton,West Angelicatown,Oregon,angel.bolton@gmail.com,FALSE,101.75,Non-Buyers
0,1,8,0.025,0.0375,0,0,Dec,2,2,5,2,Returning_Visitor,Richard Henderson,South Mary,New York,richard.henderson@gmail.com,FALSE,521,Non-Buyers
0,0,19,0,0.029824561,5.903402354316805,0,Nov,1,1,3,3,Returning_Visitor,Ashley Fischer,Davidberg,Kansas,ashley.fischer@gmail.com,TRUE,557.35,Non-Buyers
0,0,8,0,0.075,0,0,Feb,4,1,3,3,Returning_Visitor,Ashley Green,Davidview,South Carolina,ashley.green@gmail.com,FALSE,95,Non-Buyers
0,0,1,0.2,0.2,0,0,May,2,2,3,5,Returning_Visitor,Casey Hughes,East Darlene,Connecticut,casey.hughes@gmail.com,FALSE,0,Non-Buyers
2,0,23,0,0.008333333,45.6125,0,May,3,2,5,2,New_Visitor,Kristi Carney,Sanchezview,New Mexico,kristi.carney@gmail.com,FALSE,1428,Buyers
6,1,143,0.002721088,0.01562134,5.376740585,0,Nov,2,2,1,2,Returning_Visitor,Lisa Kirby,Port Michelleside,Delaware,lisa.kirby@gmail.com,FALSE,4238.248718,Non-Buyers
0,0,2,0,0.1,0,0,Mar,3,2,1,1,Returning_Visitor,Katherine Pearson,Port Zacharyton,Kansas,katherine.pearson@gmail.com,TRUE,57,Non-Buyers
0,3,21,0.069565217,0.091304348,0,0,Jun,2,2,4,5,Returning_Visitor,Sarah Williams,Stephanieside,Florida,sarah.williams@gmail.com,FALSE,342,Non-Buyers
0,1,14,0.013333333,0.026666667,0,0,Nov,1,1,4,3,Returning_Visitor,Dorothy Wilson,Trevinoview,South Carolina,dorothy.wilson@gmail.com,FALSE,361.4194289667511,Non-Buyers
0,0,31.786971110565513,0.032478632,0.028162393,0,0,Jul,1,1,5,3,Returning_Visitor,Amanda Mcpherson,Port Monicafurt,Mississippi,amanda.mcpherson@gmail.com,FALSE,916.62193,Non-Buyers
0,0,2,0,0.05,0,0,May,3,2,1,5,Returning_Visitor,Jerome Vaughan,West Bradley,Colorado,jerome.vaughan@gmail.com,TRUE,51,Non-Buyers
1,0,17,0,0.001388889,0,0,Oct,2,4,1,3,New_Visitor,Shari Beard,Landryview,Pennsylvania,shari.beard@gmail.com,FALSE,528.6233333,Non-Buyers
0,0,5,0.04,0.06,0,0,Nov,3,2,5,3,Returning_Visitor,Curtis Torres,Hurleyborough,Oregon,curtis.torres@gmail.com,FALSE,127.5,Non-Buyers
3,2,28,0.014141414,0.044155844,7.945805543,0,Mar,2,5,5,2,Returning_Visitor,Christine Woodard,Port Daniellefort,Mississippi,christine.woodard@gmail.com,FALSE,1726.616667,Non-Buyers
0,0,7,0,0.007142857,0,0,Oct,2,2,1,2,Returning_Visitor,Jesse Hopkins,New Kayla,Massachusetts,jesse.hopkins@gmail.com,FALSE,431.5333333,Non-Buyers
3,0,61,0.008064516,0.025778523,0,0,Nov,1,1,5,2,Returning_Visitor,Stephen Ortiz,Lake William,South Carolina,stephen.ortiz@gmail.com,FALSE,1725.988095,Non-Buyers
0,0,65,0.006153846,0.023003663,2.7412,0,May,2,4,2,1,Returning_Visitor,Brandon Fernandez,East Cameron,Louisiana,brandon.fernandez@gmail.com,FALSE,3864.428571,Non-Buyers
2,0,28,0.014814815,0.022222222,45.19820194,0,Jun,1,2,1,1,Returning_Visitor,Monica Ray,Haleborough,Colorado,monica.ray@gmail.com,TRUE,565.51,Buyers
0,0,30,0.006666667,0.02,0,0,May,2,5,5,4,Returning_Visitor,Jacqueline Byrd,Willieport,Colorado,jacqueline.byrd@gmail.com,FALSE,950.8333333,Non-Buyers
0,0,1,0.2,0.2,0,0,Mar,2,5,5,1,Returning_Visitor,Adam Bush,Debbiestad,Illinois,adam.bush@gmail.com,FALSE,0,Non-Buyers
1,0,13,0,0.027272727,0,0.6,May,1,1,1,2,New_Visitor,Kevin Perez,New Johnbury,Wyoming,kevin.perez@gmail.com,FALSE,1048,Non-Buyers
9,0,49,0,0.017407407,0,0,Aug,1,2,5,2,Returning_Visitor,Russell King,Bellstad,Colorado,russell.king@gmail.com,FALSE,2621.13401,Non-Buyers
0,0,7,0,0.016666667,14.98333333,0.4,May,4,1,2,2,New_Visitor,Karen Khan,North Jeremyside,Nebraska,karen.khan@gmail.com,FALSE,906,Buyers
1,1,23,0.007407407,0.039506173,11.07703164,0,Dec,2,2,5,1,Returning_Visitor,Carol Arnold,West Donaldmouth,Idaho,carol.arnold@gmail.com,FALSE,1192.321429,Non-Buyers
0,0,3,0.1,0.166666667,0,0,Nov,3,3,3,1,Returning_Visitor,Derrick Thompson,Jonesfurt,Vermont,derrick.thompson@gmail.com,FALSE,47.5,Non-Buyers
0,0,8,0,0.00625,0,1,May,1,1,3,2,Returning_Visitor,Carrie Le,West Janetville,Nebraska,carrie.le@gmail.com,TRUE,181,Non-Buyers
0,0,44,0.006818182,0.021969697,0,0,Nov,4,2,1,3,Returning_Visitor,Samantha Stanley,Thomasberg,Louisiana,samantha.stanley@gmail.com,FALSE,1127.566667,Non-Buyers
0,0,11,0.054545455,0.096969697,0,0,Nov,2,5,3,1,Returning_Visitor,Courtney Mcclain,East Danielle,Pennsylvania,courtney.mcclain@gmail.com,FALSE,887,Non-Buyers
0,0,2,0.2,0.2,0,0,May,1,5,2,1,Returning_Visitor,Margaret Taylor,Nicholasland,Georgia,margaret.taylor@gmail.com,FALSE,0,Non-Buyers
0,0,8,0,0.05,0,0,May,2,4,3,3,Returning_Visitor,Frank Murillo,New Natasha,Indiana,frank.murillo@gmail.com,FALSE,139,Non-Buyers
6,0,57,0.006896552,0.030172414,0,0,May,4,2,3,5,Returning_Visitor,Jennifer Carter,Espinozaland,Mississippi,jennifer.carter@gmail.com,FALSE,1820.6833336999998,Non-Buyers
2,0,6,0,0.025,0,0,Sep,2,5,3,1,New_Visitor,Catherine Williams,Kingland,Indiana,catherine.williams@gmail.com,FALSE,159,Non-Buyers
0,0,1,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,Lauren Gonzales,Josephmouth,New York,lauren.gonzales@gmail.com,TRUE,0,Non-Buyers
0,0,64,0.004761905,0.022705971,0,0,Nov,2,2,3,2,Returning_Visitor,Michelle Buckley,Johnsonberg,Alabama,michelle.buckley@gmail.com,FALSE,4492.311111,Buyers
0,0,5,0.18,0.186666667,0,0,Nov,3,2,5,1,Returning_Visitor,Michael Hill,Rodriguezchester,Massachusetts,michael.hill@gmail.com,FALSE,1377.25,Non-Buyers
14,0,52,0.003747073,0.008451124,7.610431148,0,May,2,2,1,5,Returning_Visitor,Robert Odonnell,South Tara,Arizona,robert.odonnell@gmail.com,FALSE,2289.216147,Non-Buyers
0,0,48,0.017391304,0.050362319,0,0,Dec,2,2,5,1,Returning_Visitor,Nathaniel Dennis,Stevenport,Connecticut,nathaniel.dennis@gmail.com,FALSE,1916.873737,Non-Buyers
4,2,26,0,0.003703704,59.33984611,0,Jul,2,4,5,2,Returning_Visitor,Melinda Vargas,Charlesview,Wyoming,melinda.vargas@gmail.com,FALSE,803.7666667000001,Buyers
0,0,1,0.2,0.2,0,0,Nov,1,1,3,3,Returning_Visitor,Kathleen Odonnell,Lake Deborahmouth,New Jersey,kathleen.odonnell@gmail.com,FALSE,0,Non-Buyers
0,0,8,0,0.05,0,0,May,2,2,1,1,Returning_Visitor,Nicholas Mendez,New Maryfort,Ohio,nicholas.mendez@gmail.com,FALSE,89.5,Non-Buyers
1,0,21,0,0.01,0,0,Nov,2,5,1,2,Returning_Visitor,Lisa Lee,New Kimberlyport,Missouri,lisa.lee@gmail.com,FALSE,381.4833333,Non-Buyers
0,0,1,0.2,0.2,0,0,Dec,1,2,1,1,Returning_Visitor,Edward Evans,Port Crystalshire,South Carolina,edward.evans@gmail.com,FALSE,0,Non-Buyers
0,0,54,0.003846154,0.024807692,0,0,Nov,2,2,5,1,Returning_Visitor,Brenda Harris,Humphreyfort,North Carolina,brenda.harris@gmail.com,TRUE,3978.245833,Non-Buyers
0,0,2,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,Jose Mclean,Phillipshire,Vermont,jose.mclean@gmail.com,FALSE,0,Non-Buyers
0,0,12,0.016666667,0.045833333,0,0,Dec,2,2,5,2,New_Visitor,Jason Webb,Gatestown,Arizona,jason.webb@gmail.com,FALSE,892.0833333,Non-Buyers
4,0,74,0.0192,0.042311111,0.93770521,0,Jul,1,1,1,1,Returning_Visitor,Gregory Ross,Andreaberg,Montana,gregory.ross@gmail.com,FALSE,3286.776148,Non-Buyers
3,0,36,0.005555556,0.01087963,5.903402354316805,0,Dec,1,1,4,3,Returning_Visitor,Isaiah Sanchez,Davidberg,Nebraska,isaiah.sanchez@gmail.com,FALSE,657.7981205,Non-Buyers
4,0,17,0.00075188,0.013061325,0.120699914,0,Mar,2,2,1,5,Returning_Visitor,Amber Wells,Lake James,North Carolina,amber.wells@gmail.com,FALSE,2484.250299,Buyers
4,0,39,0.001190476,0.010997732,0,0,Mar,4,5,1,3,Returning_Visitor,Damon Allen,Port Melissa,Wyoming,damon.allen@gmail.com,TRUE,973.8,Non-Buyers
4,0,12,0,0.004444444,83.10114264,0,Nov,2,2,3,2,Returning_Visitor,Johnny West,Knightshire,Connecticut,johnny.west@gmail.com,TRUE,891.6666667000001,Buyers
2,0,13,0,0.013333333,0,0,Nov,2,2,1,5,New_Visitor,Isaiah Wright,Derekburgh,New Hampshire,isaiah.wright@gmail.com,TRUE,340.8333333,Non-Buyers
0,0,2,0,0.033333333,0,0,Nov,1,1,5,5,Returning_Visitor,Holly Lucas,West Alecmouth,New Jersey,holly.lucas@gmail.com,TRUE,54,Non-Buyers
1,1,62,0,0.002222222,30.4615873,0,May,2,2,5,2,Returning_Visitor,Victor Bowen,South Travis,Florida,victor.bowen@gmail.com,FALSE,2503.2333333300003,Buyers
0,0,39,0,0.008852259,0,0,Nov,2,2,1,2,New_Visitor,Kurt Ortega,South Maria,Kansas,kurt.ortega@gmail.com,FALSE,902.6527778,Non-Buyers
4,0,10,0,0,0,0,Nov,3,2,2,2,New_Visitor,Joseph Nguyen,South Marymouth,Nebraska,joseph.nguyen@gmail.com,TRUE,314,Non-Buyers
4,7,171,0.00441989,0.021627971,0.686565227,0,Dec,2,2,3,5,Returning_Visitor,Donna Bush,East Sandrafort,North Carolina,donna.bush@gmail.com,FALSE,9914.718746300001,Non-Buyers
0,0,2,0,0.05,0,0,Mar,3,2,1,1,Returning_Visitor,Robert Rojas,South Sylviabury,Georgia,robert.rojas@gmail.com,FALSE,63,Non-Buyers
0,0,3,0.066666667,0.1,0,0,May,3,2,1,5,Returning_Visitor,Johnny Harvey,Blanchardland,Iowa,johnny.harvey@gmail.com,FALSE,44,Non-Buyers
1,3,15,0.010526316,0.021052632,0,0,May,3,2,5,4,Returning_Visitor,John Hart,New Emilybury,Alaska,john.hart@gmail.com,TRUE,481.0833333,Non-Buyers
2.321814608581723,0,30,0,0.003225806,0,0,Mar,1,1,3,2,Returning_Visitor,Abigail Miller,North Stacey,Arizona,abigail.miller@gmail.com,TRUE,492.5,Non-Buyers
4,0,29,0.006666667,0.022222222,0,0,Oct,2,2,4,1,Returning_Visitor,Mark Bernard,South Kimberly,Ohio,mark.bernard@gmail.com,FALSE,2168.333333,Non-Buyers
9,0,54,0.006557377,0.022222222,42.19732111,0,Dec,1,2,1,2,Returning_Visitor,Michelle Collins,Port Justin,Alaska,michelle.collins@gmail.com,FALSE,2162.66131,Buyers
0,0,1,0.2,0.2,0,0,Nov,1,1,4,2,Returning_Visitor,Randall Smith,Jacksonton,California,randall.smith@gmail.com,FALSE,0,Non-Buyers
3,3,31.786971110565513,0.01509434,0.013579188,0,0,Nov,1,1,1,2,Returning_Visitor,Lee Martinez,Trujilloland,Virginia,lee.martinez@gmail.com,FALSE,1871.6221140000002,Non-Buyers
0,0,3,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,Amanda Edwards,Lake Seanstad,Rhode Island,amanda.edwards@gmail.com,FALSE,62,Non-Buyers
1,0,26,0.019230769,0.018589744,0,0,Nov,1,1,5,2,Returning_Visitor,Travis Barron,Port Markshire,Louisiana,travis.barron@gmail.com,FALSE,1404.291667,Non-Buyers
6,0,21,0,0.021727273,0,0,May,3,2,4,4,Returning_Visitor,Steven Hanson,Claytonside,Maryland,steven.hanson@gmail.com,TRUE,2023.1023807000001,Non-Buyers
0,0,5,0,0.04,42.03044096,0,Nov,2,2,3,2,Returning_Visitor,Craig Hamilton,Keithport,Florida,craig.hamilton@gmail.com,FALSE,277.5,Buyers
0,0,2,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,Christy Freeman,Port Michaelshire,South Carolina,christy.freeman@gmail.com,FALSE,0,Non-Buyers
5,2,89,0.000217391,0.021383053,5.159462207,0.8,May,2,2,5,3,Returning_Visitor,William Reyes,New Joseph,New Hampshire,william.reyes@gmail.com,FALSE,3900.848413,Non-Buyers
2,0,14,0,0.014285714,0,0,May,3,3,5,5,New_Visitor,Jennifer Hughes,Oconnorburgh,North Carolina,jennifer.hughes@gmail.com,FALSE,830.5,Non-Buyers
2,1,6,0.044444444,0.046666667,11.12205139,0,Oct,3,2,3,5,Returning_Visitor,Adrienne Turner,North Margaret,New Hampshire,adrienne.turner@gmail.com,FALSE,648.0333334,Non-Buyers
0,0,11,0.054545455,0.072727273,0,0.8,May,2,2,1,2,Returning_Visitor,Richard Acevedo,Suarezland,Virginia,richard.acevedo@gmail.com,FALSE,399.6666667,Non-Buyers
1,0,31.786971110565513,0.00625,0.036830357,0,1,May,1,1,3,4,Returning_Visitor,Rachael Herrera,Lake Scott,Oklahoma,rachael.herrera@gmail.com,TRUE,656.9238095,Non-Buyers
0,0,4,0.05,0.075,0,0,Mar,3,2,1,1,Returning_Visitor,Martha Martinez,North Diana,Virginia,martha.martinez@gmail.com,FALSE,49.5,Non-Buyers
13,0,43,0,0.006730769,40.01028435,0,Nov,2,2,4,1,Returning_Visitor,Willie Johnson,North John,Virginia,willie.johnson@gmail.com,FALSE,1203.938492,Buyers
0,0,16,0.0375,0.034583333,0,0.6,May,1,1,1,3,Returning_Visitor,Amy Lopez,East Reneeport,Ohio,amy.lopez@gmail.com,FALSE,994.5757576,Non-Buyers
0,0,4,0.2,0.2,0,0,Aug,2,2,2,4,Returning_Visitor,Cynthia Harmon,South Lisa,New Jersey,cynthia.harmon@gmail.com,FALSE,0,Non-Buyers
7,3,45,0.014814815,0.02628108,2.0905,0,May,2,2,3,3,Returning_Visitor,Nancy Adkins,Whitakerborough,North Carolina,nancy.adkins@gmail.com,FALSE,3337.516667,Non-Buyers
0,0,9,0.02,0.06,27.8892456,0,Aug,2,2,5,5,Returning_Visitor,Michael Farley,Mendozashire,Maryland,michael.farley@gmail.com,FALSE,153.2,Buyers
1,0,25,0,0.026923077,0,0,May,2,2,5,2,Returning_Visitor,Alison Galloway,West Margaret,Nebraska,alison.galloway@gmail.com,FALSE,602.0714286,Non-Buyers
4,1,15,0.022222222,0.077777778,0,0,Jul,1,1,4,2,Returning_Visitor,Elizabeth Bartlett,Mcknightmouth,New Jersey,elizabeth.bartlett@gmail.com,FALSE,183.60000000000002,Non-Buyers
0,0,10,0.02,0.056666667,0,0.6,May,1,1,1,3,Returning_Visitor,Joshua Green,North Aprilhaven,Alaska,joshua.green@gmail.com,FALSE,366,Non-Buyers
7,0,9,0,0.027272727,0,0,Nov,2,2,5,2,New_Visitor,Michelle Willis,Lake Brenda,Vermont,michelle.willis@gmail.com,FALSE,167.25,Non-Buyers
1,3,120,0.001626016,0.005813008,16.96317099,0,Nov,1,2,1,5,Returning_Visitor,Nancy Taylor,Brianstad,Tennessee,nancy.taylor@gmail.com,FALSE,2977.129762,Buyers
